date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:40	330908/330908	---M--	200	added ('OK')	application/font-woff2	etag:%2262dea6f2-50c9c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
17:39:41	4788/4788	---M--	200	added ('OK')	application/font-woff2	etag:%2262dea6f2-12b4%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
17:39:41	10084/10084	---M--	200	added ('OK')	application/x-font-ttf	etag:%2262dea6f2-2764%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
17:39:41	870948/870948	---M--	200	added ('OK')	application/x-font-ttf	etag:%2262dea6f2-d4a24%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fontawesome/css/all.min.css)
17:39:41	112440/112440	---M--	200	added ('OK')	font/woff2	etag:W/%221b738-OihLBhh3Hynajra+kA6ZQ5JT3OA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	C:/My%20Web%20Sites/Cloting_shop01/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-iconsd862.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
17:39:42	150592/150592	---M--	200	added ('OK')	font/woff	etag:W/%2224c40-p35qLzNfP8tPKTB5SQfIjtfefKE%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-icons.woff?8d200481aa7f02a2d63a331fc782cfaf	C:/My%20Web%20Sites/Cloting_shop01/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-iconsd862.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
17:39:42	27807/27807	---M--	200	added ('OK')	image/png	etag:%22646b3828-6c9f%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/background/bg-landing-home-02.png	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/background/bg-landing-home-02.png	(from https://templates.g5plus.net/glowing-bootstrap-5/assets/css/theme.css)
17:39:43	213201/213201	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Jun%202023%2010:38:12%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/landing-page.html	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/landing-page.html	(from https://templates.g5plus.net/glowing-bootstrap-5/index.html)
17:39:43	218/218	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2010:39:42%20GMT	https://templates.g5plus.net/assets/images/header/flag.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/assets/images/header/flag.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-02.html)
17:39:43	82049/82049	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-14081%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-04.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-04.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-02.html)
17:39:44	175507/175507	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-2ad93%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-05.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-05.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-02.html)
17:39:44	153172/153172	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-25654%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-06.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-06.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-02.html)
17:39:45	624/624	---M--	200	added ('OK')	image/jpeg	etag:%22645511e6-3c6%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/flag-02.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/flag-02.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-03.html)
17:39:45	212/212	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2010:39:45%20GMT	https://templates.g5plus.net/glowing-bootstrap-5/shop-page-04.html	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/shop-page-04.html	(from https://templates.g5plus.net/glowing-bootstrap-5/home-03.html)
17:39:45	50018/50018	---M--	200	added ('OK')	image/jpeg	etag:%22645511e6-c362%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-01.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-01.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-03.html)
17:39:46	60120/60120	---M--	200	added ('OK')	image/jpeg	etag:%22646b3824-ead8%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-white-01.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-white-01.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-03.html)
17:39:46	53822/53822	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-d23e%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-02-2.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-02-2.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-04.html)
17:39:47	79283/79283	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-135b3%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-08.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-08.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-04.html)
17:39:47	77089/77089	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-12d21%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-08.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-08.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-04.html)
17:39:47	36375/36375	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-8e17%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-09.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-09.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-04.html)
17:39:48	69587/69587	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-10fd3%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-09.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-09.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-04.html)
17:39:48	80492/80492	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-13a6c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-10.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-10.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-05.html)
17:39:49	254787/254787	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-3e343%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-10.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-10.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-05.html)
17:39:49	51312/51312	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-c870%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-11.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-11.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-05.html)
17:39:49	131024/131024	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-1ffd0%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-11.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-11.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-05.html)
17:39:49	88694/88694	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-15a76%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-12.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-12.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-05.html)
17:39:51	119293/119293	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-1d1fd%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-12.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-12.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-05.html)
17:39:51	113633/113633	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-1bbe1%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-15.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-15.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:51	91085/91085	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-163cd%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-15.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-15.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:51	260459/260459	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-3f96b%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-16.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-16.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:53	168019/168019	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-29053%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-16.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-16.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:53	135947/135947	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-2130b%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-17.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-17.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:53	307467/307467	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-4b10b%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-17.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-17.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:53	41910/41910	---M--	200	added ('OK')	image/jpeg	etag:%22645511e6-a3b6%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-bg.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-bg.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:54	12883/12883	---M--	200	added ('OK')	image/jpeg	etag:%22645511d8-3253%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/background/bg-footer-01.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/background/bg-footer-01.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-07.html)
17:39:55	39571/39571	---M--	200	added ('OK')	image/jpeg	etag:%22645511e6-9a93%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/news-letter-background.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/news-letter-background.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-08.html)
17:39:55	19972/19972	---M--	200	added ('OK')	image/jpeg	etag:%22646b3824-51ee%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/news-letter-background-white-02.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/news-letter-background-white-02.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-08.html)
17:39:55	189/189	---MCZ	200	added ('OK')	text/css	etag:W/%226299f17a-bd%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/stylesheet.min.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/tuesday-night/stylesheet.min.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:39:57	501802/501802	---MCZ	200	added ('OK')	text/css	etag:W/%2264805e0c-9b6a2%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-home-09.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-home-09.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:39:57	64556/64556	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-fc2c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-18.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-18.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:39:57	75072/75072	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-12540%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-18.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-18.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:39:58	99064/99064	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-182f8%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-19.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-19.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:39:59	156694/156694	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-26416%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-19.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-19.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:40:00	223198/223198	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-367de%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-20.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-20.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:40:00	189526/189526	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-2e456%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-20.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-20.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-09.html)
17:40:01	486/486	---MCZ	200	added ('OK')	text/css	etag:W/%226299f17a-1e6%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/butler/stylesheet.min.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:02	501805/501805	---MCZ	200	added ('OK')	text/css	etag:W/%2264805e14-9b6a5%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-orange.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-orange.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:02	3206/3206	---M--	200	added ('OK')	image/png	etag:%22645511e6-c86%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo-black-02.png	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo-black-02.png	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:03	2984/2984	---M--	200	added ('OK')	image/png	etag:%22645511e6-ba8%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo-white-02.png	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/logo-white-02.png	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:03	88057/88057	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-157f9%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-26.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-26.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:03	108700/108700	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-1a89c%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-27.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-27.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:04	92510/92510	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-1695e%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-28.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-28.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:05	2979/2979	---M--	200	added ('OK')	image/png	etag:%22645511e6-ba3%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/other-image-07.png	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/other-image-07.png	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:05	61709/61709	---M--	200	added ('OK')	image/jpeg	etag:%22645511e6-f10d%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/news-letter-background-02.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/news-letter-background-02.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-11.html)
17:40:05	117493/117493	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-1caf5%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-29.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-29.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-12.html)
17:40:06	121915/121915	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-1dc3b%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-30.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-30.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-12.html)
17:40:06	142370/142370	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-22c22%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-31.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-31.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-12.html)
17:40:07	183/183	---MCZ	200	added ('OK')	text/css	etag:W/%226299f17a-b7%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/stylesheet.min.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/vendors/fonts/a-antara-distance/stylesheet.min.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-14.html)
17:40:08	501804/501804	---MCZ	200	added ('OK')	text/css	etag:W/%2264805e14-9b6a4%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-red.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-red.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-14.html)
17:40:08	78843/78843	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-133fb%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-38.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-38.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-15.html)
17:40:08	44625/44625	---M--	200	added ('OK')	image/jpeg	etag:%22645511e6-ae51%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-03.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/others/video-03.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-15.html)
17:40:09	268805/268805	---M--	200	added ('OK')	image/jpeg	etag:%22646b3826-41a05%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/banner/banner-white-42.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/banner/banner-white-42.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-15.html)
17:40:10	501818/501818	---MCZ	200	added ('OK')	text/css	etag:W/%2264805e14-9b6b2%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-violet.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-violet.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-16.html)
17:40:10	13626/13626	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-353a%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-40.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-40.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-16.html)
17:40:10	13010/13010	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-32d2%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-40.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-40.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-16.html)
17:40:11	7374/7374	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-1cce%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-41.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-41.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-16.html)
17:40:11	10359/10359	---M--	200	added ('OK')	image/jpeg	etag:%22646b3828-2877%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-41.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-white-41.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-16.html)
17:40:11	966/966	---M--	200	added ('OK')	image/jpeg	etag:%22645511e6-3c6%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/banner/banner-48.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/banner/banner-48.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-16.html)
17:40:12	501573/501573	---MCZ	200	added ('OK')	text/css	etag:W/%2264805e14-9b5be%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-black.css	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/css/theme-black.css	(from https://templates.g5plus.net/glowing-bootstrap-5/home-17.html)
17:40:12	101515/101515	---M--	200	added ('OK')	image/jpeg	etag:%22645511e8-18c8b%22	https://templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-42.jpg	C:/My%20Web%20Sites/Cloting_shop01/templates.g5plus.net/glowing-bootstrap-5/assets/images/hero-slider/hero-slider-42.jpg	(from https://templates.g5plus.net/glowing-bootstrap-5/home-17.html)
